temperature,humidity,wind_speed,wind_direction,cloud_cover,pressure,visibility,precipitation,uv_index,dew_point,weather
20.2,47.8,11.6,173.7,46.1,1009.8,14.2,1.1,3.8,14.5,Partly Cloudy
27.0,30.6,8.4,280.7,14.3,1017.3,15.4,0.2,5.2,12.0,Sunny
15.3,61.0,17.3,327.6,83.5,1005.8,6.8,3.2,1.4,11.9,Cloudy
35.4,30.5,11.6,117.2,19.1,1009.1,13.0,0.4,6.7,9.3,Sunny
21.6,74.4,17.5,288.8,74.4,1021.2,9.8,1.3,4.4,14.1,Cloudy
8.7,91.9,2.7,9.2,82.8,1009.0,2.2,0.6,2.0,11.6,Foggy
23.5,38.4,7.5,359.5,30.4,1016.0,10.1,1.4,4.5,13.3,Partly Cloudy
25.9,80.8,38.8,113.7,89.6,984.7,1.5,2.6,0.7,21.3,Thunderstorm
9.3,83.1,3.2,292.3,75.7,1011.3,2.3,0.3,1.1,7.9,Foggy
26.5,55.8,9.2,209.9,37.1,1014.4,13.5,2.5,4.3,16.8,Partly Cloudy
25.5,47.1,8.0,231.4,23.4,1012.0,14.5,1.9,7.1,23.9,Partly Cloudy
32.1,35.1,9.6,188.7,9.9,1014.1,15.8,0.8,11.6,12.6,Sunny
25.3,47.3,14.2,63.0,64.6,1013.5,10.1,3.2,4.2,12.2,Partly Cloudy
32.0,55.9,7.6,239.7,41.3,1019.6,14.9,1.2,5.2,11.9,Partly Cloudy
30.8,45.9,5.2,181.8,24.3,1013.8,17.2,0.3,6.1,5.7,Sunny
18.5,55.4,17.3,30.9,86.5,1005.0,10.3,1.1,2.8,16.9,Cloudy
13.8,74.2,22.2,93.5,100.0,1002.5,7.2,2.4,2.7,8.6,Rainy
31.2,39.3,13.1,358.5,18.0,1024.9,11.1,0.0,9.0,15.1,Sunny
14.4,83.2,30.8,144.2,89.6,1009.2,3.0,14.1,1.4,22.4,Thunderstorm
25.7,67.5,18.9,208.1,69.6,995.3,10.1,3.1,1.7,14.5,Cloudy
18.3,87.1,1.4,292.5,100.0,1007.7,4.2,14.7,1.8,12.2,Rainy
23.4,46.4,9.5,30.9,18.1,1019.7,11.1,1.3,3.8,11.8,Partly Cloudy
27.8,93.1,60.6,29.1,96.5,983.8,4.1,18.4,1.7,22.0,Thunderstorm
20.6,72.6,25.8,335.4,79.9,1026.1,7.5,1.7,1.9,10.5,Cloudy
11.1,95.9,2.0,122.9,69.9,1006.2,2.2,0.0,1.5,6.1,Foggy
24.8,51.6,12.0,34.9,36.5,1013.3,15.5,0.0,4.1,6.1,Partly Cloudy
10.4,90.9,4.7,199.0,100.0,1008.6,2.0,0.5,3.7,10.6,Foggy
7.2,98.0,4.7,8.7,61.4,1019.9,1.7,0.9,3.4,13.2,Foggy
31.7,38.2,5.1,105.3,6.2,1025.0,14.9,0.4,9.4,6.5,Sunny
15.4,66.8,18.2,248.7,60.1,1004.1,6.7,0.7,4.3,10.9,Cloudy
23.3,33.0,6.5,282.8,0.0,1011.7,12.3,0.0,5.9,8.7,Sunny
16.2,57.4,13.9,200.1,91.6,1013.2,3.9,0.8,2.4,11.3,Cloudy
29.8,56.6,13.6,60.9,33.3,1021.3,12.1,1.8,3.7,17.4,Partly Cloudy
24.2,53.2,11.6,49.1,40.0,1005.6,13.5,1.2,7.6,17.7,Partly Cloudy
27.0,53.3,8.7,168.6,18.3,1024.6,14.1,0.0,8.6,19.4,Sunny
20.9,78.1,44.8,132.7,84.1,1008.7,4.5,18.8,1.1,20.7,Thunderstorm
18.6,61.9,26.8,339.8,77.1,1013.9,6.1,2.9,2.6,10.6,Cloudy
32.8,24.3,6.4,343.6,12.1,1019.5,13.2,0.0,7.0,14.0,Sunny
12.3,76.3,12.2,262.4,80.3,1010.5,6.4,8.1,3.5,5.2,Rainy
17.2,77.3,13.7,303.6,84.9,1014.4,9.5,1.8,3.9,12.5,Cloudy
23.7,49.0,12.9,111.8,29.8,1017.3,13.2,0.7,4.7,18.7,Partly Cloudy
24.6,91.6,46.1,182.7,100.0,993.1,0.0,21.7,1.2,13.2,Thunderstorm
11.5,88.5,6.4,135.9,77.3,1021.5,1.7,0.8,0.0,5.2,Foggy
18.4,47.2,20.2,328.8,89.8,1004.7,7.5,1.7,1.5,14.1,Cloudy
21.6,84.9,48.4,177.8,89.8,1003.2,3.6,18.1,0.0,22.1,Thunderstorm
25.3,83.0,22.1,41.6,74.9,1010.6,2.2,6.9,2.9,9.4,Rainy
16.8,82.6,34.8,93.2,86.6,999.9,6.6,2.2,3.0,10.7,Rainy
9.5,71.6,18.7,158.4,82.3,1000.1,5.3,7.7,0.6,10.5,Rainy
22.0,83.2,29.4,84.6,95.3,1023.1,1.8,14.6,1.5,18.0,Thunderstorm
4.8,91.6,9.1,97.2,73.0,1008.9,1.2,0.0,2.5,10.8,Foggy
15.2,79.7,17.8,314.2,90.5,1004.8,5.8,2.4,1.4,10.7,Cloudy
19.7,88.6,46.9,92.5,94.1,1008.6,5.6,17.1,1.8,19.1,Thunderstorm
15.8,84.1,27.8,111.5,94.0,998.9,7.3,13.1,1.6,15.5,Rainy
16.6,72.5,15.8,86.8,94.8,1000.5,6.1,8.0,2.5,10.0,Rainy
15.7,63.6,16.1,79.2,68.4,1013.5,10.4,4.1,3.5,13.4,Cloudy
32.9,37.9,5.3,120.0,11.7,1021.9,6.6,-0.0,6.3,18.0,Sunny
19.5,55.1,16.0,342.4,97.4,1004.8,2.3,0.0,1.0,12.1,Cloudy
24.3,86.3,63.4,176.3,100.0,1000.4,3.3,8.9,1.0,20.8,Thunderstorm
19.9,60.1,26.3,188.2,85.0,1020.4,5.9,0.3,1.8,18.4,Cloudy
15.9,81.8,24.2,156.2,98.6,1009.5,3.5,11.2,2.9,17.2,Thunderstorm
7.8,85.4,2.6,318.3,87.7,1008.2,1.6,0.0,0.9,9.4,Foggy
24.0,55.5,17.0,342.6,14.4,1008.1,18.1,0.5,5.7,15.3,Partly Cloudy
17.2,69.4,22.0,213.3,89.9,1011.8,8.0,2.3,1.6,12.4,Cloudy
26.2,57.6,24.5,123.4,70.0,1000.5,13.8,0.0,2.5,13.3,Cloudy
19.0,59.9,24.7,339.3,70.7,1003.3,0.9,0.1,3.4,12.6,Cloudy
25.8,79.8,55.5,51.7,100.0,1003.5,7.8,20.9,1.4,13.9,Thunderstorm
17.2,72.8,30.2,73.3,84.7,1016.1,8.5,8.6,2.0,14.7,Rainy
13.9,70.2,24.7,249.4,94.5,1011.2,8.0,7.4,1.6,10.1,Rainy
20.4,63.6,17.6,51.2,85.7,1007.4,4.6,3.2,4.8,15.9,Cloudy
7.8,94.4,5.6,100.4,64.7,1009.0,0.7,1.2,0.4,8.1,Foggy
29.1,31.0,3.4,234.5,5.9,1021.1,12.2,0.0,2.8,13.3,Sunny
30.5,30.4,10.7,291.8,0.0,1009.5,14.8,0.0,5.4,9.2,Sunny
22.4,45.7,15.1,44.5,39.8,1007.2,8.7,0.9,6.7,11.6,Partly Cloudy
8.8,88.0,6.1,46.9,49.8,1014.9,1.3,0.5,2.4,14.8,Foggy
32.7,92.4,36.6,27.1,94.2,988.1,3.4,13.0,1.1,17.1,Thunderstorm
18.5,70.1,12.5,346.7,60.4,1019.1,8.4,1.9,2.2,16.7,Cloudy
26.6,85.4,58.5,23.3,98.8,1000.5,2.2,10.2,2.1,16.4,Thunderstorm
30.9,30.9,12.2,159.8,15.9,1019.1,12.8,0.0,9.3,5.6,Sunny
17.8,91.5,26.0,117.9,96.8,995.2,8.0,2.7,0.0,8.9,Rainy
12.8,60.9,16.1,87.1,79.4,1003.5,12.6,4.6,4.1,14.5,Cloudy
32.3,20.7,9.2,273.0,27.3,1012.9,14.4,0.0,6.3,18.3,Sunny
22.0,85.8,56.3,228.5,100.0,995.6,6.6,15.5,0.0,19.9,Thunderstorm
19.6,78.7,39.9,157.4,95.2,992.8,5.0,7.0,1.8,20.2,Thunderstorm
27.4,87.8,41.4,30.6,92.7,990.9,4.2,20.6,0.5,11.2,Thunderstorm
30.3,33.3,5.1,53.8,14.5,1021.7,20.1,0.0,4.3,14.6,Sunny
23.5,50.4,19.1,168.3,87.3,1011.6,7.2,3.8,1.7,15.9,Cloudy
19.5,82.1,16.7,26.1,94.9,1005.9,5.0,6.3,2.2,12.1,Rainy
21.6,50.5,23.0,141.7,100.0,1015.7,10.1,3.0,2.2,13.1,Cloudy
25.6,43.0,8.9,284.0,29.7,1022.0,9.7,2.4,2.6,15.2,Partly Cloudy
33.1,40.8,5.3,185.8,0.0,1019.0,13.7,0.1,7.7,10.6,Sunny
20.4,75.6,20.8,232.1,52.1,1005.3,9.8,0.8,2.5,5.7,Cloudy
20.5,80.1,16.7,332.1,99.7,1003.5,4.0,8.0,2.1,11.8,Rainy
6.9,91.7,10.0,192.7,85.7,1024.3,1.1,0.1,2.6,8.3,Foggy
22.1,84.6,50.8,0.8,100.0,997.8,2.7,11.0,1.2,23.3,Thunderstorm
20.2,99.8,63.6,291.8,92.4,994.4,4.5,12.3,1.4,23.0,Thunderstorm
9.7,69.3,7.3,216.5,97.0,999.6,6.3,4.4,0.8,13.6,Rainy
14.7,100.0,1.9,138.2,67.4,1017.5,2.1,1.6,1.0,9.6,Foggy
36.4,42.6,10.7,341.9,11.0,1018.6,11.5,0.3,4.6,12.7,Sunny
11.0,85.3,30.1,220.4,100.0,999.1,5.1,13.0,3.8,8.2,Rainy
21.0,60.3,20.9,20.2,48.7,1021.6,14.7,0.4,7.0,5.3,Partly Cloudy
27.1,80.6,45.2,55.1,96.8,1002.4,2.4,16.3,0.5,22.0,Thunderstorm
20.1,60.8,19.2,174.1,84.1,1010.2,3.7,0.0,3.3,10.5,Cloudy
35.1,30.5,10.4,99.0,2.3,1022.7,11.5,0.7,8.5,12.4,Sunny
15.9,95.3,43.9,146.6,100.0,996.3,4.3,8.4,2.2,21.4,Thunderstorm
19.5,83.7,50.6,225.9,93.0,1012.0,4.1,14.4,1.9,18.7,Thunderstorm
9.9,94.5,7.7,182.5,100.0,1015.4,3.3,0.2,2.1,11.5,Foggy
22.0,42.7,8.9,285.7,81.1,1008.6,8.0,4.0,3.4,14.6,Cloudy
14.3,81.7,27.3,10.1,90.4,999.8,5.8,3.7,2.0,12.3,Rainy
14.6,85.2,3.8,309.2,58.2,1014.7,2.6,0.4,3.5,6.8,Foggy
30.9,51.1,13.3,113.0,63.5,1018.7,8.6,0.8,6.1,14.1,Partly Cloudy
22.5,84.2,36.1,154.4,88.7,989.9,0.6,10.6,2.0,16.4,Thunderstorm
29.9,30.0,8.8,333.6,6.9,1021.7,16.1,0.0,8.0,15.4,Sunny
9.9,91.0,6.0,171.9,76.6,1014.6,0.6,0.1,1.1,7.8,Foggy
26.5,47.7,5.9,268.8,31.0,1012.1,12.0,0.9,4.7,15.4,Partly Cloudy
22.5,51.7,11.3,192.0,20.5,1024.1,11.7,1.9,4.9,16.0,Partly Cloudy
10.4,88.0,37.7,151.4,95.1,1002.4,5.9,14.5,0.3,20.5,Thunderstorm
19.5,58.3,12.1,125.4,29.0,1017.3,10.6,0.0,5.9,19.8,Partly Cloudy
27.6,42.9,20.2,17.7,44.8,1009.1,12.0,1.9,4.5,21.3,Partly Cloudy
23.5,88.0,16.1,84.9,87.5,997.3,3.1,8.0,0.8,20.5,Thunderstorm
12.6,88.3,4.0,196.7,82.0,1012.5,1.9,0.3,2.7,3.6,Foggy
15.9,79.6,70.3,292.6,98.3,1006.7,2.9,8.4,1.4,18.7,Thunderstorm
35.9,31.1,7.9,329.9,6.9,1019.6,17.7,0.0,6.0,9.7,Sunny
21.6,77.6,28.7,62.5,100.0,1010.5,3.4,9.3,0.1,16.7,Thunderstorm
9.2,88.1,32.3,346.9,87.6,1003.7,6.9,9.4,1.8,12.3,Rainy
4.2,90.7,3.7,0.8,47.5,1011.2,1.9,0.9,2.0,8.7,Foggy
27.9,75.7,13.6,22.1,87.8,1012.9,8.7,2.6,3.7,8.3,Cloudy
16.9,79.1,38.3,231.7,82.9,1006.4,5.3,6.0,0.7,14.7,Rainy
26.0,75.4,31.3,319.0,98.2,1002.5,2.5,7.1,2.5,7.2,Rainy
9.6,93.9,5.4,173.5,100.0,1004.8,3.0,1.2,3.1,10.5,Foggy
28.0,55.1,22.8,128.9,42.2,1011.3,12.0,0.5,7.2,16.7,Partly Cloudy
25.7,23.5,15.0,335.5,3.1,1020.6,14.6,0.0,9.0,14.4,Sunny
36.3,38.0,13.0,310.0,12.1,1015.7,16.0,0.0,6.8,19.2,Sunny
30.8,29.3,6.0,306.4,8.7,1014.9,12.1,0.1,6.9,3.9,Sunny
14.8,75.5,53.4,269.7,87.4,998.6,3.8,15.0,0.9,15.5,Thunderstorm
19.8,35.4,21.6,48.1,43.4,1020.3,13.5,0.4,3.4,8.1,Partly Cloudy
21.3,57.4,25.2,82.5,46.3,1018.7,14.8,0.2,6.2,9.4,Partly Cloudy
24.7,42.8,5.1,261.3,12.2,1020.4,16.1,0.2,8.1,7.3,Sunny
21.0,86.9,35.1,230.3,89.8,995.7,5.7,10.3,2.8,11.3,Rainy
24.1,52.7,12.1,14.4,39.2,1025.4,19.3,0.2,6.8,13.6,Partly Cloudy
14.8,91.8,6.1,150.6,70.3,1013.0,0.8,0.1,2.6,4.9,Foggy
18.0,80.2,15.0,213.1,64.1,1013.7,14.0,3.0,1.4,9.6,Cloudy
18.6,77.2,26.2,322.8,96.3,989.3,2.6,21.2,1.9,20.3,Thunderstorm
14.5,59.7,16.6,346.7,87.4,1003.6,8.7,2.3,3.0,13.5,Cloudy
15.9,93.8,4.6,328.3,44.5,1012.5,0.1,0.6,1.9,7.3,Foggy
25.8,59.2,10.8,178.6,56.5,1019.6,14.8,2.3,1.6,14.8,Partly Cloudy
17.6,90.5,13.6,292.8,86.4,999.5,7.2,5.4,1.4,14.4,Rainy
19.2,68.1,8.1,119.1,32.4,1006.7,12.0,1.7,6.4,12.1,Partly Cloudy
20.6,75.6,51.7,4.5,96.8,997.1,5.6,18.0,1.2,10.6,Thunderstorm
5.4,88.7,3.8,230.2,52.1,1012.5,2.2,0.1,3.0,8.1,Foggy
12.6,86.4,16.1,231.9,84.1,1005.8,7.8,12.5,0.7,14.4,Rainy
14.5,60.5,22.1,32.8,73.4,1011.6,6.2,1.3,3.9,15.2,Cloudy
25.3,39.0,12.5,75.8,70.3,1016.9,11.8,0.6,4.7,19.0,Partly Cloudy
21.9,52.0,9.8,17.5,51.0,1012.8,13.5,2.5,3.6,17.4,Partly Cloudy
11.9,80.0,20.0,276.4,88.0,998.3,5.7,6.3,1.0,13.4,Rainy
15.5,87.5,22.3,188.7,100.0,1011.6,6.9,10.1,2.6,10.6,Rainy
33.8,24.5,1.4,43.1,16.8,1012.7,13.6,0.0,6.3,5.8,Sunny
13.4,89.0,6.8,204.5,61.3,1010.1,1.1,0.4,1.4,10.2,Foggy
9.0,80.2,13.8,216.6,87.0,1005.7,8.0,7.8,2.7,13.2,Rainy
10.1,91.6,3.6,197.2,48.9,1013.3,1.0,0.7,3.0,10.9,Foggy
12.2,84.5,3.0,330.3,74.5,1018.1,2.8,1.3,1.1,11.7,Foggy
25.8,61.8,13.8,340.0,15.7,1009.9,16.2,1.5,5.9,17.7,Partly Cloudy
19.8,78.1,22.2,340.4,70.9,997.3,7.8,14.9,1.1,12.5,Rainy
27.2,77.2,41.9,170.7,91.8,992.8,6.3,30.0,0.9,19.3,Thunderstorm
17.0,92.5,4.9,66.5,66.2,1007.3,1.3,0.2,2.3,6.5,Foggy
23.0,87.6,62.3,247.6,88.3,1011.3,4.2,17.6,2.0,16.3,Thunderstorm
16.6,79.8,76.1,206.3,94.7,1000.3,2.3,11.8,1.5,13.4,Thunderstorm
5.8,98.9,4.4,212.1,69.0,1010.6,1.6,0.0,3.1,9.8,Foggy
24.1,42.6,4.3,266.4,9.0,1026.5,19.4,0.0,7.2,10.6,Sunny
4.5,96.1,6.3,9.5,78.1,1012.6,1.7,0.3,0.7,7.6,Foggy
19.8,91.7,50.3,213.9,89.5,994.5,1.8,18.8,2.5,16.8,Thunderstorm
23.8,57.5,23.0,342.7,70.6,999.1,9.7,0.0,2.8,12.9,Cloudy
12.9,66.7,17.3,60.6,92.7,1011.9,5.9,0.5,2.3,12.9,Cloudy
14.6,90.8,20.4,150.8,83.6,995.1,3.5,7.8,1.5,9.1,Rainy
23.4,56.8,10.4,221.4,49.7,1018.4,13.0,1.1,4.4,16.0,Partly Cloudy
14.8,93.7,4.0,76.7,71.4,1011.8,1.7,0.7,1.7,10.4,Foggy
31.2,51.9,18.8,237.6,12.1,1018.6,14.4,0.7,6.9,15.2,Partly Cloudy
4.2,68.8,12.1,65.8,73.8,1008.6,6.9,0.7,2.2,15.1,Cloudy
14.6,52.9,11.6,303.9,57.4,1015.3,5.2,3.9,3.4,12.4,Cloudy
18.1,80.3,32.5,12.7,85.9,1002.0,3.0,4.0,3.1,6.1,Rainy
18.9,81.8,23.6,121.2,92.5,1002.1,2.6,15.9,1.0,15.9,Thunderstorm
22.0,77.8,9.3,330.9,65.0,1008.9,4.9,1.2,3.4,13.1,Cloudy
33.8,32.0,9.1,308.0,0.0,1015.5,12.1,0.2,9.3,1.4,Sunny
10.4,97.7,4.8,338.5,60.3,1017.8,3.3,0.8,0.0,9.5,Foggy
12.4,79.7,54.7,210.2,91.0,1004.8,0.1,17.0,1.4,21.4,Thunderstorm
17.4,91.1,39.0,190.7,89.4,999.3,2.2,16.3,1.8,11.4,Thunderstorm
28.9,31.0,4.9,245.8,10.2,1014.6,17.2,0.0,9.5,16.6,Sunny
7.6,75.7,12.4,347.5,86.6,1012.3,3.4,8.9,1.8,13.2,Rainy
25.1,66.6,17.7,341.9,50.6,1011.0,16.1,2.0,6.0,13.6,Partly Cloudy
16.1,75.9,33.8,196.3,79.7,996.9,7.7,10.2,1.7,16.1,Rainy
19.6,55.1,25.3,202.1,63.7,1016.3,10.0,4.7,4.7,11.4,Cloudy
4.1,92.6,4.6,307.9,84.3,1015.0,2.5,0.5,1.3,8.9,Foggy
19.6,96.0,26.3,145.7,95.4,996.0,3.5,14.6,1.1,15.7,Thunderstorm
13.0,95.7,1.7,145.8,77.5,1013.4,0.8,0.1,2.9,14.6,Foggy
25.0,34.5,9.6,195.0,0.0,1013.9,12.8,0.0,7.7,16.7,Sunny
26.0,93.6,36.0,15.3,93.2,995.6,3.1,25.0,1.3,19.1,Thunderstorm
5.2,99.8,6.1,34.3,51.2,1007.3,2.3,0.2,0.8,9.1,Foggy
25.4,88.3,32.8,233.5,88.3,1006.6,7.8,9.5,0.6,11.1,Rainy
20.7,94.8,46.5,95.9,94.0,994.3,5.9,13.1,0.8,20.9,Thunderstorm
17.9,85.2,20.3,353.0,85.5,1012.6,8.3,10.5,1.7,13.7,Rainy
21.6,29.9,9.0,63.9,36.8,1019.2,15.1,0.0,6.5,16.9,Partly Cloudy
15.5,77.4,64.8,337.8,93.5,991.2,3.8,0.7,2.1,21.3,Thunderstorm
23.5,48.1,19.9,186.8,42.9,1012.4,7.8,0.9,6.6,23.1,Partly Cloudy
16.8,54.6,15.2,29.6,34.5,1006.3,6.3,0.5,5.1,11.7,Partly Cloudy
15.7,74.2,25.4,26.4,81.5,1011.2,7.6,0.9,3.9,16.6,Cloudy
9.8,80.1,3.4,90.7,62.0,1010.1,1.7,0.1,0.4,8.9,Foggy
12.5,89.8,6.2,144.4,80.7,1004.1,2.4,0.3,2.5,7.5,Foggy
14.7,62.6,13.7,40.7,87.7,1015.1,8.2,1.7,3.4,13.0,Cloudy
10.6,78.2,31.5,193.3,89.3,1011.8,9.1,6.7,2.4,13.7,Rainy
19.1,48.2,13.3,79.8,16.4,1026.1,12.7,0.7,5.6,10.7,Partly Cloudy
21.7,39.7,8.8,292.0,12.7,1016.2,15.2,0.1,9.5,5.9,Sunny
23.4,96.7,36.7,280.9,97.2,1010.3,3.1,19.2,1.1,17.4,Thunderstorm
15.1,92.3,26.5,92.8,93.4,1016.1,6.9,7.7,4.1,11.7,Rainy
25.8,78.6,36.2,323.9,95.6,1000.5,1.0,12.7,1.0,14.1,Thunderstorm
19.3,80.9,17.9,210.0,83.0,1006.9,6.2,7.4,1.0,13.3,Rainy
28.9,38.5,6.3,259.4,17.4,1020.1,7.3,0.5,4.2,16.8,Sunny
24.2,59.0,13.3,356.4,10.3,1019.2,14.7,0.0,7.7,13.2,Sunny
15.5,73.5,11.5,341.5,90.9,995.7,7.2,13.9,1.2,14.1,Rainy
28.2,30.2,7.9,243.5,11.2,1011.0,17.3,0.0,9.2,12.5,Sunny
16.2,98.3,34.9,123.8,86.0,999.8,3.9,2.3,1.7,14.7,Rainy
16.0,79.5,27.2,114.1,82.3,1003.6,6.1,2.4,2.3,12.7,Rainy
35.9,56.2,5.6,141.0,21.8,1013.9,15.3,0.7,6.6,5.8,Sunny
19.1,58.1,16.0,262.6,77.9,1011.0,10.0,2.8,3.9,13.7,Cloudy
20.1,76.3,27.7,302.5,81.9,1008.7,8.7,1.4,2.4,12.4,Cloudy
22.2,73.7,26.4,292.4,91.9,1010.2,5.3,8.6,2.9,9.6,Rainy
18.7,81.3,14.6,160.2,99.0,1011.7,6.0,6.0,2.1,15.7,Thunderstorm
18.7,83.7,22.1,24.7,86.0,1002.5,5.4,5.4,3.4,14.7,Rainy
22.5,48.4,6.8,19.2,39.5,1011.9,11.2,1.1,9.1,11.3,Partly Cloudy
18.4,99.4,34.7,199.8,85.2,1008.0,4.8,17.3,2.0,14.9,Rainy
13.4,85.5,20.6,108.8,100.0,1009.1,6.3,13.0,1.3,15.0,Rainy
12.6,77.5,16.8,227.1,100.0,1008.1,6.1,7.5,1.9,12.1,Rainy
10.0,100.0,6.0,90.4,75.7,1016.7,3.6,0.4,3.1,9.3,Foggy
8.2,100.0,3.3,122.4,78.6,1022.0,1.8,0.0,2.0,7.7,Foggy
13.5,89.3,8.4,58.9,44.8,1006.1,0.7,0.7,2.7,11.4,Foggy
35.6,37.6,16.8,324.2,16.9,1024.2,17.0,0.0,7.7,3.6,Sunny
14.0,86.9,25.4,310.4,99.8,1005.8,10.2,6.1,3.2,13.4,Rainy
15.7,63.8,10.7,262.0,55.1,999.1,7.4,1.3,2.8,13.9,Cloudy
21.1,65.7,24.6,302.7,78.5,1004.4,15.4,0.0,2.3,11.5,Cloudy
18.6,74.9,18.8,237.8,88.9,1003.8,4.8,8.1,1.6,14.9,Rainy
39.1,49.9,6.6,241.7,0.0,1022.4,16.2,0.0,6.5,15.4,Sunny
31.5,27.8,11.2,239.3,26.4,1014.9,17.5,0.0,11.1,3.9,Sunny
13.6,80.2,24.1,265.6,90.0,998.3,6.3,8.6,3.3,10.6,Rainy
19.3,85.6,30.2,105.6,93.3,1009.7,7.0,11.3,1.1,12.6,Rainy
6.7,97.6,16.1,201.4,95.1,1007.7,1.7,0.8,1.3,10.7,Foggy
10.6,94.2,5.6,101.7,79.3,1006.5,4.0,0.1,0.0,10.2,Foggy
21.7,60.4,12.4,242.7,73.7,1009.1,10.8,3.0,2.4,11.1,Cloudy
21.4,38.4,17.5,133.3,14.7,1027.6,11.6,0.0,6.8,14.2,Sunny
31.4,53.5,15.1,147.1,55.7,1007.2,15.4,0.7,5.1,16.1,Partly Cloudy
18.4,75.0,11.4,273.8,70.7,1006.0,5.2,3.2,2.5,15.6,Cloudy
11.8,63.4,25.0,81.6,96.7,1009.8,3.4,6.1,1.8,20.6,Rainy
18.9,64.2,22.0,173.4,67.4,1020.7,8.2,1.4,3.5,11.7,Cloudy
25.9,51.8,18.1,124.4,45.6,1017.3,11.5,1.1,6.3,17.8,Partly Cloudy
13.6,91.3,20.9,328.3,100.0,987.6,5.2,7.4,1.2,13.0,Rainy
10.1,93.5,7.4,177.4,73.7,1020.6,0.6,1.1,2.8,12.6,Foggy
34.1,16.4,6.6,121.8,19.4,1021.5,11.1,0.0,11.0,11.9,Sunny
10.3,88.7,3.4,165.5,49.0,1012.1,3.5,0.0,1.8,4.1,Foggy
19.0,62.9,20.8,207.0,72.0,997.9,8.5,3.7,2.6,13.5,Cloudy
29.8,49.3,10.3,255.9,2.6,1011.6,20.7,0.0,6.4,16.0,Sunny
16.3,70.9,27.5,251.8,86.8,1014.7,7.6,1.0,2.6,12.4,Cloudy
9.6,93.2,5.1,187.8,59.6,1012.6,1.3,0.5,2.3,9.5,Foggy
15.7,82.4,28.3,301.6,86.6,999.3,8.4,7.0,1.7,13.7,Rainy
23.3,69.9,13.1,298.6,72.7,999.8,7.3,2.3,2.4,10.8,Cloudy
35.5,39.7,12.1,47.8,16.2,1016.3,7.5,0.2,12.3,10.5,Sunny
16.8,66.9,30.4,246.4,100.0,1009.9,5.0,9.1,2.0,11.8,Rainy
20.7,74.0,50.1,265.5,93.7,1000.6,2.1,1.2,1.2,12.3,Thunderstorm
8.3,90.6,7.2,79.3,97.3,1016.3,1.3,0.5,3.5,11.8,Foggy
25.4,32.7,17.2,271.7,3.2,1017.8,10.8,0.4,6.9,13.6,Sunny
29.9,62.8,12.7,340.2,43.5,1025.2,14.1,2.9,7.8,12.0,Partly Cloudy
19.1,44.1,14.9,110.6,19.8,1010.0,11.8,3.0,2.9,11.9,Partly Cloudy
27.7,58.4,25.7,252.0,45.0,1027.8,11.6,0.5,6.3,13.0,Partly Cloudy
22.1,83.6,28.1,195.4,98.1,1011.9,7.1,13.3,1.6,18.8,Thunderstorm
24.6,37.1,14.4,168.6,27.2,1013.8,10.4,2.0,5.2,20.6,Partly Cloudy
27.3,34.7,15.9,134.3,12.3,1016.8,15.1,0.5,7.9,15.3,Sunny
28.3,31.3,1.7,158.7,6.3,1012.4,14.6,0.2,7.4,13.9,Sunny
7.1,86.0,5.3,94.9,71.1,1008.6,2.5,0.5,2.7,11.7,Foggy
9.5,100.0,4.2,16.2,60.6,1005.4,1.2,1.1,0.1,11.0,Foggy
24.0,41.8,14.7,300.9,64.9,1012.6,5.3,3.1,2.9,15.7,Cloudy
8.1,100.0,6.5,344.8,83.4,1019.9,1.3,0.8,1.0,8.3,Foggy
24.9,42.8,16.1,254.7,50.3,1021.9,15.7,0.4,6.9,21.0,Partly Cloudy
13.3,78.9,54.9,119.0,93.5,993.9,4.1,11.1,1.6,18.3,Thunderstorm
21.9,63.4,23.4,301.9,47.1,1006.7,11.8,2.5,4.8,14.5,Partly Cloudy
34.8,38.2,8.8,81.6,18.8,1016.3,16.9,0.0,6.6,12.4,Sunny
20.5,58.5,18.8,204.5,63.7,1012.4,9.6,2.0,3.5,15.3,Cloudy
15.7,66.6,18.9,194.4,67.6,1010.7,10.2,0.0,2.6,12.2,Cloudy
20.9,46.8,13.5,141.6,48.5,1009.5,11.7,0.2,6.0,7.7,Partly Cloudy
30.2,30.7,9.4,284.8,2.2,1017.0,17.8,0.7,7.7,20.1,Sunny
13.3,80.2,35.0,53.4,87.0,994.1,4.6,19.6,1.0,24.0,Thunderstorm
28.1,45.1,4.3,14.9,13.4,1030.2,12.3,0.7,7.9,8.7,Sunny
26.1,42.4,15.0,47.5,54.0,1002.4,7.4,0.9,6.3,14.5,Partly Cloudy
25.3,88.0,59.2,165.2,100.0,978.8,2.3,5.6,2.9,17.5,Thunderstorm
17.3,81.3,30.5,258.1,89.6,1012.4,3.5,3.0,0.3,19.8,Thunderstorm
11.2,90.1,4.8,261.3,52.4,1017.9,2.1,0.0,4.0,15.4,Foggy
21.2,75.5,57.1,167.0,89.2,994.8,0.0,19.5,0.4,20.7,Thunderstorm
12.8,96.5,0.0,327.3,66.5,1004.5,2.0,0.2,2.0,7.1,Foggy
16.5,68.2,21.1,303.7,90.1,1008.6,3.0,9.9,0.3,16.6,Rainy
13.6,67.1,24.6,28.3,95.1,999.0,6.2,12.0,0.8,7.4,Rainy
